source,target,reached,length,visited
Manuel_I_Komnenos,Star_Trek__Deep_Space_Nine,True,19,"['Manuel_I_Komnenos', 'Roman_Empire', 'Ancient_Rome', 'Civilization', 'Mediterranean_Sea', 'Black_Sea', 'Red_Sea', 'Eocene', 'Fossil', 'Triassic', 'Jurassic', 'United_States', 'Space_Shuttle_Columbia', 'Space_Shuttle_Columbia_disaster', 'Space_Shuttle_Challenger', 'Space_Shuttle_Challenger_disaster', 'Space_Shuttle_Endeavour', 'Space_station', 'Star_Trek__Deep_Space_Nine']"
Mao_Zedong,Cataract,True,14,"['Mao_Zedong', 'United_States', 'Medicine', 'Eye', 'Retina', 'Color_blindness', 'Brain', 'Europe', 'Wild_cat', 'Cat', 'Animal', 'Sunlight', 'Ultraviolet', 'Cataract']"
Mao_Zedong,Solar_System,True,7,"['Mao_Zedong', 'Sun_Yat-sen', 'United_States', 'Nuclear_power', 'Greenhouse_effect', 'Planet', 'Solar_System']"
Marco_Polo,Zeus,True,7,"['Marco_Polo', 'Pope', 'God', 'Deity', 'Mythology', 'Greek_mythology', 'Zeus']"
Margaret_Thatcher,Apollo,True,13,"['Margaret_Thatcher', 'Soviet_Union', 'Buddhism', 'Buddha', 'Gautama_Buddha', 'Bible', 'Ancient_Egypt', 'Ancient_Rome', 'Augustus', 'Rome', 'Ancient_Greece', 'Plato', 'Apollo']"
Margin_of_error,Volcano,True,9,"['Margin_of_error', 'George_W._Bush', 'Nuclear_power', 'Chernobyl_disaster', 'Fire', 'Argon', 'Planet', 'Mars', 'Volcano']"
Marie_Curie,Capital,True,18,"['Marie_Curie', 'United_States', 'Finance', 'Corporate_finance', 'Corporation', 'Switzerland', 'Currency', 'Stock', 'United_Kingdom', 'Market', 'Capitalism', 'Political_economy', 'Economics', 'Karl_Marx', 'Communism', 'India', 'New_Delhi', 'Capital']"
Mario,Asteroid,True,4,"['Mario', 'Baseball', 'Earth', 'Asteroid']"
Mario,Fish,True,4,"['Mario', 'Rabbit', 'Animal', 'Fish']"
Mario,God,True,5,"['Mario', 'Superman', 'Earth', 'Deity', 'God']"
Mario,Nintendo,True,2,"['Mario', 'Nintendo']"
Mario,Sonic_the_Hedgehog_%28character%29,True,2,"['Mario', 'Sonic_the_Hedgehog_%28character%29']"
Mark_Twain,DNA_repair,True,10,"['Mark_Twain', 'United_States', 'Nuclear_power', 'Nuclear_fission', 'World_War_II', 'Nuclear_weapon', 'France', 'United_Kingdom', 'DNA', 'DNA_repair']"
Market,Arabic_language,True,5,"['Market', 'Currency', 'Ancient_Egypt', 'Berber_languages', 'Arabic_language']"
Markup_language,Jimmy_Wales,False,25,"['Markup_language', 'Tim_Berners-Lee', 'England', 'Wales', 'Welsh_law', 'Llywelyn_the_Great', 'John_of_England', 'Richard_I_of_England', 'British_monarchy', 'Stephen_of_England', 'William_I_of_England', 'Henry_I_of_England', 'William_II_of_England', 'Scotland', 'British_Isles', 'James_I_of_England', 'James_II_of_England', 'Charles_I_of_England', 'John_Milton', 'Ben_Jonson', 'Charles_II_of_England', 'Mary_I_of_Scotland', 'Edward_VI_of_England', 'Mary_I_of_England', 'Mary_II_of_England']"
Mars,6th_century,True,4,"['Mars', 'Ancient_Rome', '5th_century', '6th_century']"
Mars,Mammoth,True,6,"['Mars', 'Comet', 'Meteor', 'Earth', 'Dinosaur', 'Mammoth']"
Mars,Money,True,9,"['Mars', 'Life', 'Energy', 'Food', 'War', 'Religion', 'Culture', 'Capitalism', 'Money']"
Mars_Reconnaissance_Orbiter,Computer_science,True,11,"['Mars_Reconnaissance_Orbiter', 'Macintosh', 'Microsoft', 'Computer', 'Computer_programming', 'Programming_language', 'Internet', 'English_language', 'University', 'Library', 'Computer_science']"
Mars_Reconnaissance_Orbiter,Fish,True,4,"['Mars_Reconnaissance_Orbiter', 'Ice', 'Color', 'Fish']"
Mars_Reconnaissance_Orbiter,Yugoslavia,True,5,"['Mars_Reconnaissance_Orbiter', 'Mars', 'Italy', 'Montenegro', 'Yugoslavia']"
Marseille,Helsinki,True,9,"['Marseille', 'Glasgow', 'Turin', 'Lille', 'Poland', 'Lithuania', 'Latvia', 'Finland', 'Helsinki']"
Marshall_Islands,Brain,True,17,"['Marshall_Islands', 'English_language', 'Language', 'Sound', 'Matter', 'Science', 'Biology', 'Anatomy', 'Race', 'Religion', 'Logic', 'Psychology', 'Emotion', 'Mind', 'Love', 'Human', 'Brain']"
Marshall_Islands,Moss,True,8,"['Marshall_Islands', 'Nuclear_weapon', 'Uranium', 'Arsenic', 'Iron', 'Sulfur', 'Plant', 'Moss']"
Martin_Luther,Plutonium,True,6,"['Martin_Luther', 'France', 'Currency', 'Coin', 'Metal', 'Plutonium']"
Martin_Van_Buren,Socrates,True,5,"['Martin_Van_Buren', 'Thomas_Jefferson', 'Jean-Jacques_Rousseau', 'Philosophy', 'Socrates']"
Martina_Navratilova,Ancient_Egypt,True,5,"['Martina_Navratilova', 'United_States', 'Middle_East', 'Egypt', 'Ancient_Egypt']"
Martinique,Rhodium,True,8,"['Martinique', 'Coffee', 'Nitrogen', 'Ammonia', 'Sodium_hydroxide', 'Zinc', 'Cobalt', 'Rhodium']"
Marxism,Hurricane_Katrina,True,5,"['Marxism', 'North_Korea', 'United_States', 'Gulf_of_Mexico', 'Hurricane_Katrina']"
Marxism,New_York_City,True,3,"['Marxism', 'Moscow', 'New_York_City']"
Mary_II_of_England,Attention-deficit_hyperactivity_disorder,False,25,"['Mary_II_of_England', 'France', 'United_States', 'Europe', 'United_Kingdom', 'English_language', 'Germany', 'World_War_II', 'India', 'Japan', 'China', 'Africa', 'Latin', 'Italy', 'Spain', 'Russia', 'Time_zone', 'Canada', 'Currency', '19th_century', 'England', 'London', 'Christianity', 'Islam', 'World_War_I']"
Mary_I_of_Scotland,Organism,True,5,"['Mary_I_of_Scotland', 'Cholera', 'Bacteria', 'Evolution', 'Organism']"
Maseru,Loch_Ness,True,4,"['Maseru', 'United_Kingdom', 'Loch', 'Loch_Ness']"
Massospondylus,Niger,True,4,"['Massospondylus', 'Zimbabwe', 'Africa', 'Niger']"
Mathematical_analysis,Congo_River,True,5,"['Mathematical_analysis', '14th_century', 'Niger', 'Niger_River', 'Congo_River']"
Mathematics,AIDS,True,6,"['Mathematics', 'Medicine', 'Health', 'Food', 'Virus', 'AIDS']"
Mathematics,Juice,True,7,"['Mathematics', 'Science', 'Biology', 'Plant', 'Fruit', 'Citrus', 'Juice']"
Mathematics,West_Flemish,True,6,"['Mathematics', 'French_language', 'Belgium', 'Flemish_people', 'Flemish_%28linguistics%29', 'West_Flemish']"
Matter,Fossil,True,4,"['Matter', 'Science', 'Paleontology', 'Fossil']"
Matter,Yom_Kippur_War,False,25,"['Matter', 'Iron', 'Russia', 'World_War_I', 'War', 'Vietnam_War', 'Cold_War', 'Nuclear_weapon', 'World_War_II', 'Battle_of_Britain', 'Battle_of_France', 'Battle_of_the_Bulge', 'Battle_of_Normandy', 'Nazi_Germany', 'Weimar_Republic', 'Nationalism', 'French_Revolution', 'English_language', 'Kiribati', 'Pacific_Ocean', 'New_Caledonia', 'New_Zealand', 'Second_Boer_War', 'British_Empire', 'Napoleonic_Wars']"
Mauna_Loa,Wombat,False,25,"['Mauna_Loa', 'Sun', 'Neon', 'Helium', 'Star', 'Planet', 'Uranus', 'London', 'France', 'Maghreb', 'Sahara', 'Crocodile', 'Lion', 'Antelope', 'Animal', 'Reptile', 'Turtle', 'Mammal', 'Platypus', 'Carnivore', 'Dinosaur', 'Herbivore', 'Fruit', 'Cereal', 'Oat']"
Max_Weber,Isles_of_Scilly,True,4,"['Max_Weber', 'United_Kingdom', 'British_Isles', 'Isles_of_Scilly']"
Maya_civilization,Gaza_Strip,True,4,"['Maya_civilization', 'Pyramid', 'Egypt', 'Gaza_Strip']"
Maya_mythology,Electricity,True,4,"['Maya_mythology', 'Earth', 'Energy', 'Electricity']"
Mayotte,Seoul,True,4,"['Mayotte', 'Africa', 'Asia', 'Seoul']"
Measles,Boat,True,8,"['Measles', 'United_Kingdom', 'Irish_Sea', 'Atlantic_Ocean', 'Sea', 'Ocean', 'Ship', 'Boat']"
Measles,Wheat,True,7,"['Measles', 'United_Kingdom', 'Steel', 'Coal', 'Ammonia', 'Maize', 'Wheat']"
Meat,Fish,True,2,"['Meat', 'Fish']"
Meat,Leonardo_da_Vinci,True,6,"['Meat', 'United_States', 'Fine_art', 'Sculpture', 'Michelangelo', 'Leonardo_da_Vinci']"
Meat,Sperm_Whale,True,5,"['Meat', 'Fish', 'Whale_shark', 'Whale', 'Sperm_Whale']"
Mecca,John_Locke,True,6,"['Mecca', 'Richard_Francis_Burton', 'Henry_Morton_Stanley', 'American_Civil_War', 'Thomas_Jefferson', 'John_Locke']"
Mecca,Russia,True,3,"['Mecca', 'Saudi_Arabia', 'Russia']"
Mechanical_work,Food,True,3,"['Mechanical_work', 'Energy', 'Food']"
Medal_of_Honor,Bacteria,True,5,"['Medal_of_Honor', 'United_States', 'Medicine', 'Biology', 'Bacteria']"
Medal_of_Honor,Fossil_record,False,25,"['Medal_of_Honor', 'Federal_Bureau_of_Investigation', 'Calvin_Coolidge', 'France', 'Indian_Ocean', 'Ancient_Egypt', 'Archaeology', 'Paleontology', 'Fossil', 'Carboniferous', 'Cambrian', 'Cambrian_explosion', 'Dinosaur', 'Paleocene', 'Cretaceous', 'Miocene', 'Oligocene', 'Eocene', 'Atlantic_Ocean', 'Black_Sea', 'Deluge_%28mythology%29', 'Ice_age', 'Permian', 'Triassic', 'Jurassic']"
Medieval_literature,Great_Wall_of_China,True,3,"['Medieval_literature', 'Marco_Polo', 'Great_Wall_of_China']"
Mekong,South_America,True,4,"['Mekong', 'United_States', 'Latin_America', 'South_America']"
Melbourne,Albatross,True,7,"['Melbourne', 'Silurian', 'Devonian', 'Shark', 'Caribbean_Sea', 'Atlantic_Ocean', 'Albatross']"
Melbourne,Fidel_Castro,True,7,"['Melbourne', 'FIFA_World_Cup', 'South_Korea', 'North_Korea', 'George_W._Bush', 'Jimmy_Carter', 'Fidel_Castro']"
Mendelevium,Africa,True,5,"['Mendelevium', 'Electron', 'Universe', 'Earth', 'Africa']"
Mendip_Hills,Stag_beetle,False,25,"['Mendip_Hills', 'Peregrine_Falcon', 'English_language', 'Saint_Helena', 'United_States', 'Bald_Eagle', 'Golden_Eagle', 'Bird_of_prey', 'Kite_%28bird%29', 'Red_Kite', 'White-tailed_Eagle', 'Hawk', 'Eagle', 'Eagle_Scout_%28Boy_Scouts_of_America%29', 'Boy_Scout', 'United_Kingdom', 'Hebrides', 'Outer_Hebrides', 'Scotland', 'Inner_Hebrides', 'Orkney', 'Walter_Scott', 'France', 'Rhine', 'Adolf_Hitler']"
Mendip_Hills,Supreme_Court_of_the_United_States,True,7,"['Mendip_Hills', 'British_House_of_Commons', 'Parliament_of_the_United_Kingdom', 'Constitutional_monarchy', 'Government', 'Law', 'Supreme_Court_of_the_United_States']"
Meningitis,Zuid-Gelders,False,25,"['Meningitis', 'United_States', 'Poland', 'J%C3%B3zef_Pi%C5%82sudski', 'World_War_I', 'France', 'United_Kingdom', 'Europe', 'Zeus', 'Statue_of_Zeus_at_Olympia', 'Greece', 'Athens', 'Slovenia', 'Germany', 'Wernher_von_Braun', 'World_War_II', 'India', 'English_language', 'England', 'Stonehenge', 'Japan', 'Shinto', '19th_century', 'Claude_Monet', 'London']"
Menstrual_cycle,Deity,True,5,"['Menstrual_cycle', 'Dog', 'Animal', 'Human', 'Deity']"
Menstrual_cycle,Hurricane_Ivan,True,15,"['Menstrual_cycle', 'Latin', 'Vatican_City', 'Pope_Pius_XII', 'Soviet_Union', 'Yuri_Gagarin', 'Russian_language', 'Volga_River', 'Saint_Petersburg', 'Peter_I_of_Russia', 'Latvia', 'Mikhail_Gorbachev', 'Ronald_Reagan', 'Florida', 'Hurricane_Ivan']"
Mercantilism,Linux,True,8,"['Mercantilism', 'Government', 'Socialism', 'India', 'Sanskrit', 'Television', 'Internet', 'Linux']"
Mercury_%28planet%29,China,True,3,"['Mercury_%28planet%29', 'Japan', 'China']"
Merseburg_Incantations,Plains_Zebra,False,25,"['Merseburg_Incantations', 'Latin', 'Ancient_Rome', 'Roman_road', 'Watling_Street', 'Old_English_language', 'English_language', 'Sierra_Leone', 'Atlantic_Ocean', 'Black_Sea', 'Red_Sea', 'Great_Rift_Valley', 'Mount_Nyiragongo', 'Carbon_dioxide', 'Ice_age', 'Ice_sheet', 'Plant', 'Sugar_beet', 'Flower', 'Claude_Monet', 'Mediterranean_Sea', 'British_English', 'British_Isles', 'Irish_Sea', 'Isle_of_Man']"
Mestizo,Bronze_Age,False,25,"['Mestizo', '16th_century', '7th_century', '8th_century', '14th_century', 'Dark_Ages', '6th_century', '11th_century', '10th_century', 'Black_Sea', 'Deluge_%28mythology%29', 'Ice_age', 'Snowball_Earth', 'Silicon', 'Gold', 'Silver', 'Middle_Ages', '5th_century', '13th_century', '12th_century', '9th_century', '4th_century', '3rd_century', '1st_century', '2nd_century']"
Metal,Mongolia,True,4,"['Metal', 'Boron', 'China', 'Mongolia']"
Metal,Physical_science,True,5,"['Metal', 'Chemistry', 'Physics', 'Science', 'Physical_science']"
Metal,Prague,True,4,"['Metal', 'Zinc', 'Europe', 'Prague']"
Metallurgy,Communism,True,3,"['Metallurgy', 'Gold', 'Communism']"
Metamorphic_rock,Jazz,True,25,"['Metamorphic_rock', 'Mineral', 'Diamond', 'Jewellery', 'Metal', 'Heat', 'Sun', 'Sphere', 'Earth', 'Moon', 'France', 'Marseille', 'Industry', 'Business', 'Corporation', 'Amtrak', 'Montreal', 'Basketball', 'Volleyball', 'Tennis', 'Davis_Cup', 'Munich', 'Baroque', 'Music', 'Jazz']"
Metamorphic_rock,Plutonium,True,4,"['Metamorphic_rock', 'Atom', 'Uranium', 'Plutonium']"
Metamorphic_rock,Ska,False,25,"['Metamorphic_rock', 'Magma', 'Iron', 'Sweden', 'Stockholm', 'Baltic_Sea', 'Viking', 'Oslo', 'Gothenburg', 'Finland', 'Bog', 'Estonia', 'Latvia', 'Lithuania', 'Black_Sea', 'Sea', 'Dead_Sea', 'Red_Sea', 'France', 'Lille', 'Poland', 'Warsaw', 'Kiev', 'Chess', 'Ukraine']"
Meteor_shower,Almond,True,6,"['Meteor_shower', 'Sun', 'Iron', 'Magnesium', 'Salt', 'Almond']"
Meteor_shower,North_Sea,True,6,"['Meteor_shower', 'Mars_Exploration_Rover', 'Geology', 'Oceanography', 'Sea', 'North_Sea']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,True,13,"['Meteorological_history_of_Hurricane_Katrina', 'United_States', 'Vietnam_War', 'Cold_War', 'World_War_I', 'War', 'Military_dictatorship', 'Iraq', 'Baghdad', 'Persian_Gulf', 'United_Kingdom', 'Tony_Blair', 'Iraq_War']"
Metric_expansion_of_space,Guitar,False,25,"['Metric_expansion_of_space', 'Galaxy', 'Planet', 'Asteroid', 'Color', 'Fish', 'Chordate', 'Bird', 'Parrot', 'Amazon_parrot', 'Animal', 'Vertebrate', 'Scientific_classification', 'Tree', 'Wood', 'North_America', 'Jamaica', 'Caribbean_Sea', 'Fishing', 'Tuna', 'Japan', 'Metal', 'Steel', 'Copper', 'Musical_instrument']"
Metric_expansion_of_space,Mars,True,5,"['Metric_expansion_of_space', 'Universe', 'Earth', 'Planet', 'Mars']"
Mexico,Cheetah,False,25,"['Mexico', 'Aztec', 'Eagle', 'Animal', 'Mammal', 'Dinosaur', 'Carnivore', 'Spider', 'Fish', 'Dolphin', 'Tuna', 'Pacific_Ocean', 'California', 'Fruit', 'Banana', 'Malaysia', 'Kuala_Lumpur', 'Iran', 'Iranian_peoples', 'Zoroaster', 'Zeus', 'Athena', 'Owl', 'Bird', 'Theropoda']"
Michael_Faraday,Human,True,8,"['Michael_Faraday', 'Carbon', 'Metal', 'Heat', 'Matter', 'Science', 'Nature', 'Human']"
Michael_Jordan,Odysseus,True,10,"['Michael_Jordan', 'United_States', 'Mauritania', 'Nouakchott', 'Atlantic_Ocean', 'Herodotus', 'Athens', 'Zeus', 'Odyssey', 'Odysseus']"
Michael_Jordan,Periodic_table,False,25,"['Michael_Jordan', 'United_States', 'France', 'United_Kingdom', 'Europe', 'Germany', 'English_language', 'World_War_II', 'India', 'Japan', 'China', 'Africa', 'Latin', 'Italy', 'Spain', 'Russia', 'Time_zone', 'Canada', 'Currency', 'List_of_circulating_currencies', 'Australia', 'England', 'London', 'Christianity', 'Islam']"
Michael_Jordan,Weather,True,10,"['Michael_Jordan', 'United_States', 'Desert', 'Rain', 'Snow', 'Earth%27s_atmosphere', 'Heat', 'Sun', 'Climate', 'Weather']"
Michigan_State_University,Sandy_Koufax,False,25,"['Michigan_State_University', 'Ice_hockey', 'National_Hockey_League', 'Nashville%2C_Tennessee', 'Ska', 'Louis_Jordan', 'Miles_Davis', 'Louis_Armstrong', 'Billie_Holiday', 'West_Virginia', 'William_Mahone', 'Walter_Scott', 'France', 'Mediterranean_Sea', 'Black_Sea', 'Aral_Sea', 'Baltic_Sea', 'North_Sea', 'Ice_sheet', 'Ice_age', 'Arctic_Ocean', 'Southern_Ocean', 'Atlantic_Ocean', 'Cape_Town', 'Vasco_da_Gama']"
Mickey_Mantle,Biology,True,9,"['Mickey_Mantle', 'Baseball', 'Sport', 'Football', 'Basketball', 'Television', 'Technology', 'Science', 'Biology']"
Microraptor,Jamaica,True,9,"['Microraptor', 'China', 'Africa', 'Botswana', 'South_Africa', 'Colombia', 'Haiti', 'Cuba', 'Jamaica']"
Microsoft,Adolf_Hitler,True,5,"['Microsoft', 'Bill_Gates', 'Leonardo_da_Vinci', 'Munich', 'Adolf_Hitler']"
Microsoft,Banana,True,6,"['Microsoft', 'Computer', 'Toy', 'Monkey', 'Fruit', 'Banana']"
Microsoft,Bible,True,5,"['Microsoft', 'Computer', 'Middle_Ages', 'Christianity', 'Bible']"
Microsoft,North_Africa,True,3,"['Microsoft', 'United_States', 'North_Africa']"
Microsoft_Windows,Continent,True,6,"['Microsoft_Windows', 'Microsoft', 'United_States', 'Europe', 'Africa', 'Continent']"
Microsoft_Windows,Great_Wall_of_China,True,8,"['Microsoft_Windows', 'Microsoft', 'Bill_Gates', 'United_States', 'Republic_of_China', 'Flag_of_the_Republic_of_China', 'China', 'Great_Wall_of_China']"
Microsoft_Windows,Paris,True,5,"['Microsoft_Windows', 'Microsoft', 'United_States', 'France', 'Paris']"
Microsoft_Windows,Spanish_conquest_of_the_Inca_Empire,True,6,"['Microsoft_Windows', 'Microsoft', 'United_States', 'Latin_America', 'Inca_Empire', 'Spanish_conquest_of_the_Inca_Empire']"
Middle_Ages,Mississippi_River,True,6,"['Middle_Ages', 'Mediterranean_Sea', 'Black_Sea', 'Danube', 'River', 'Mississippi_River']"
Middle_Ages,Speed_of_light,True,11,"['Middle_Ages', 'Dark_Ages', 'French_Revolution', 'France', 'United_States', 'Nuclear_weapon', 'United_Kingdom', 'Jet_engine', 'Isaac_Newton', 'Light', 'Speed_of_light']"
Middle_Ages,Togo,True,8,"['Middle_Ages', 'Germany', 'Belgium', 'France', 'Tunisia', 'Tunis', 'Africa', 'Togo']"
Middle_East,Google,True,10,"['Middle_East', 'Russia', 'Lithuania', 'Europe', 'Moscow', 'Industry', 'Technology', 'Science', 'World_Wide_Web', 'Google']"
Middle_East,Guinea,True,3,"['Middle_East', 'Africa', 'Guinea']"
Miguel_de_Cervantes,Belfast,True,5,"['Miguel_de_Cervantes', 'Spain', 'Europe', 'Dublin', 'Belfast']"
Miles_Davis,Juice,True,17,"['Miles_Davis', 'France', 'River', 'Fresh_water', 'Water', 'Drinking_water', 'Irrigation', 'Salt', 'Iron', 'Oxygen', 'Alcohol', 'Ethanol', 'Sugar', 'Food', 'Vitamin', 'Citrus', 'Juice']"
Milgram_experiment,Flemish_dialects,True,6,"['Milgram_experiment', 'United_Kingdom', 'French_language', 'Dutch_language', 'Flemish_%28linguistics%29', 'Flemish_dialects']"
Milgram_experiment,Sodium,True,5,"['Milgram_experiment', 'Volt', 'Zinc', 'Aluminium', 'Sodium']"
Military_history_of_the_Soviet_Union,Vegetable,True,4,"['Military_history_of_the_Soviet_Union', 'Laos', 'Agriculture', 'Vegetable']"
Milkshake,Utilitarianism,True,9,"['Milkshake', 'United_States', 'Multiculturalism', 'Society', 'Culture', 'Religion', 'Humanism', 'Ethics', 'Utilitarianism']"
Milky_Way,Dr._Seuss,False,25,"['Milky_Way', 'Albert_Einstein', 'Franklin_D._Roosevelt', 'Theodore_Roosevelt', 'Martin_Van_Buren', 'Seinfeld', 'United_States', 'Sequoia', 'Europe', 'France', 'Julius_Caesar', 'Augustus', 'Claudius', 'Mark_Antony', 'English_language', 'William_Shakespeare', 'England', 'Charles_Dickens', 'Karl_Marx', 'Vladimir_Lenin', 'Leon_Trotsky', 'Saint_Petersburg', 'Nikolai_Rimsky-Korsakov', 'Igor_Stravinsky', 'Pablo_Picasso']"
Millard_Fillmore,Olive_oil,True,16,"['Millard_Fillmore', 'Latin', 'French_language', 'Vulgar_Latin', 'Spanish_language', 'European_Union', 'Petroleum', 'North_Sea_oil', 'Oil_reservoir', 'Gulf_of_Mexico', 'Mediterranean_Sea', 'Atlantic_Ocean', 'Albatross', 'Portuguese_language', 'Ancient_Greece', 'Olive_oil']"
Mineral,John_Calvin,True,10,"['Mineral', 'Oxygen', 'Carbon_dioxide', 'Michael_Faraday', 'Isaac_Newton', 'John_Flamsteed', 'England', 'John_Locke', 'Thomas_Hobbes', 'John_Calvin']"
Mineral,Protein,True,4,"['Mineral', 'Phosphorus', 'Nitrogen', 'Protein']"
Mini,Emotion,True,6,"['Mini', 'Internet', 'Music', 'Aesthetics', 'Art', 'Emotion']"
Mining,Atom,True,4,"['Mining', 'Uranium', 'Electron', 'Atom']"
Mining,Genoa,True,5,"['Mining', 'Cyprus', 'Rome', 'Italy', 'Genoa']"
Minnesota,Linux,True,4,"['Minnesota', 'Television', 'Internet', 'Linux']"
Miranda_Otto,Zeus,True,5,"['Miranda_Otto', 'Germany', 'Greece', 'Athena', 'Zeus']"
Mississippi_River,Sodium,True,5,"['Mississippi_River', 'United_States', 'Steel', 'Mineral', 'Sodium']"
Mitochondrial_Eve,Moon,True,8,"['Mitochondrial_Eve', 'Novel', 'Fiction', 'Art', 'Science', 'Nature', 'Planet', 'Moon']"
Modernist_poetry_in_English,Christian_monasticism,True,25,"['Modernist_poetry_in_English', 'Philosophy', 'Buddhism', 'Buddha', 'Gautama_Buddha', 'Buddhist_art', 'Taoism', 'Christianity', 'Atheism', 'Agnosticism', 'Deity', 'Judaism', 'Religion', 'Mysticism', 'Islam', 'Crusades', 'Albigensian_Crusade', 'Second_Crusade', 'First_Crusade', 'Pope', 'Roman_Catholic_Church', 'Catholic_social_teaching', 'Thomas_Aquinas', 'Abbot', 'Christian_monasticism']"
Modernist_poetry_in_English,Terbium,False,25,"['Modernist_poetry_in_English', 'Latin', 'Vulgar_Latin', 'France', 'Indian_Ocean', 'Mineral', 'Vanadium', 'Niobium', 'Tantalum', 'Dubnium', 'Seaborgium', 'Bohrium', 'Hassium', 'Osmium', 'Ruthenium', 'Molybdenum', 'Technetium', 'Iridium', 'Rhodium', 'Palladium', 'Tuberculosis', 'Bacteria', 'Sulfur', 'Pyrite', 'Diamond']"
Mogadishu,Belize,True,3,"['Mogadishu', 'Uganda', 'Belize']"
Moldova,Argentina,True,6,"['Moldova', 'Russia', 'Montenegro', 'Germany', 'Italy', 'Argentina']"
Momentum,Flag_of_India,True,6,"['Momentum', 'Energy', 'Petroleum', 'United_Arab_Emirates', 'India', 'Flag_of_India']"
Momentum,Panama_Canal,True,5,"['Momentum', 'Energy', 'Tropical_cyclone', 'Atlantic_Ocean', 'Panama_Canal']"
Monaco_Grand_Prix,Argon,False,25,"['Monaco_Grand_Prix', 'France', 'Rhine', 'Jurassic', 'Fern', 'Norfolk_Island', 'Volcano', 'Ulawun', 'Papua_New_Guinea', 'Pearl', 'Indian_Ocean', 'Mesopotamia', 'Assyria', 'Akhenaten', 'Ancient_Egypt', 'Herodotus', 'Athens', 'Plato', 'Achilles', 'Agamemnon', 'Greek_mythology', 'Trojan_War', 'Macedon', 'Ancient_Greece', 'Parthenon']"
Monaco_Grand_Prix,Oxford,True,5,"['Monaco_Grand_Prix', 'France', 'United_Kingdom', 'University_of_Cambridge', 'Oxford']"
Monaco_Grand_Prix,Saturn,True,14,"['Monaco_Grand_Prix', 'Monaco', 'Ancient_Greece', 'Roman_Greece', 'Rome', 'Bulgaria', 'Greece', 'Athena', 'Athens', 'Plato', 'Apollo', 'Saturn_V', 'Planet', 'Saturn']"
Monarchies_in_the_European_Union,Second_Crusade,True,17,"['Monarchies_in_the_European_Union', 'World_War_II', 'Battle_of_Normandy', 'Battle_of_France', 'Battle_of_Britain', 'World_War_I', 'Battle_of_Amiens', 'Trench_warfare', 'Second_Boer_War', 'British_Empire', 'Iraq', '7th_century', '2nd_century', '3rd_century', 'Roman_Empire', 'Byzantine_Empire', 'Second_Crusade']"
